Project,Bug_ID,Buggy_Code,Fixed_Code
black,6,"TargetVersion.PY27: set(),
TargetVersion.PY33: {Feature.UNICODE_LITERALS},
TargetVersion.PY34: {Feature.UNICODE_LITERALS},
TargetVersion.PY35: {Feature.UNICODE_LITERALS, Feature.TRAILING_COMMA_IN_CALL},
pygram.python_grammar_no_print_statement_no_exec_statement,
pygram.python_grammar_no_print_statement,
pygram.python_grammar,
return [pygram.python_grammar_no_print_statement, pygram.python_grammar]
return [pygram.python_grammar_no_print_statement_no_exec_statement]
for grammar in get_grammars(set(target_versions)):
drv = driver.Driver(grammar, pytree.convert)
def __init__(self, grammar, convert=None, logger=None):
tokens = tokenize.generate_tokens(stream.readline)
tokens = tokenize.generate_tokens(io.StringIO(text).readline)
if async_def:","# The following two feature-flags are mutually exclusive, and exactly one should be
# set for every version of python.
ASYNC_IS_VALID_IDENTIFIER = 6
ASYNC_IS_RESERVED_KEYWORD = 7
TargetVersion.PY27: {Feature.ASYNC_IS_VALID_IDENTIFIER},
TargetVersion.PY33: {Feature.UNICODE_LITERALS, Feature.ASYNC_IS_VALID_IDENTIFIER},
TargetVersion.PY34: {Feature.UNICODE_LITERALS, Feature.ASYNC_IS_VALID_IDENTIFIER},
TargetVersion.PY35: {
Feature.UNICODE_LITERALS,
Feature.TRAILING_COMMA_IN_CALL,
Feature.ASYNC_IS_VALID_IDENTIFIER,
},
Feature.ASYNC_IS_VALID_IDENTIFIER,
Feature.ASYNC_IS_RESERVED_KEYWORD,
Feature.ASYNC_IS_RESERVED_KEYWORD,
grammar: Grammar
tokenizer_config: TokenizerConfig = TokenizerConfig()
# Python 3.7+
ParserConfig(
pygram.python_grammar_no_print_statement_no_exec_statement,
TokenizerConfig(async_is_reserved_keyword=True),
),
# Python 3.0-3.6
ParserConfig(
pygram.python_grammar_no_print_statement_no_exec_statement,
TokenizerConfig(async_is_reserved_keyword=False),
),
# Python 2.7 with future print_function import
ParserConfig(pygram.python_grammar_no_print_statement),
# Python 2.7
ParserConfig(pygram.python_grammar),
return [
# Python 2.7 with future print_function import
ParserConfig(pygram.python_grammar_no_print_statement),
# Python 2.7
ParserConfig(pygram.python_grammar),
]
configs = []
# If we have to parse both, try to parse async as a keyword first
if not supports_feature(target_versions, Feature.ASYNC_IS_VALID_IDENTIFIER):
# Python 3.7+
configs.append(
ParserConfig(
pygram.python_grammar_no_print_statement_no_exec_statement,
TokenizerConfig(async_is_reserved_keyword=True),
)
)
if not supports_feature(target_versions, Feature.ASYNC_IS_RESERVED_KEYWORD):
# Python 3.0-3.6
configs.append(
ParserConfig(
pygram.python_grammar_no_print_statement_no_exec_statement,
TokenizerConfig(async_is_reserved_keyword=False),
)
)
# At least one of the above branches must have been taken, because every Python
# version has exactly one of the two 'ASYNC_IS_*' flags
return configs
for parser_config in get_parser_configs(set(target_versions)):
drv = driver.Driver(
parser_config.grammar,
pytree.convert,
tokenizer_config=parser_config.tokenizer_config,
)
def __init__(
self,
grammar,
convert=None,
logger=None,
tokenizer_config=tokenize.TokenizerConfig(),
):
self.tokenizer_config = tokenizer_config
tokens = tokenize.generate_tokens(stream.readline, config=self.tokenizer_config)
tokens = tokenize.generate_tokens(
io.StringIO(text).readline,
config=self.tokenizer_config,
)
async_is_reserved_keyword: bool = False
# If we know we're parsing 3.7+, we can unconditionally parse `async` and
# `await` as keywords.
async_is_reserved_keyword = config.async_is_reserved_keyword
if async_is_reserved_keyword or async_def:
return (await awaitable for awaitable in awaitable_list)
return (i * 2 for i in range(n) if await wrap(i))
return (await awaitable for awaitable in awaitable_list)
return (i * 2 for i in range(n) if await wrap(i))"
black,7,"node.insert_child(index, Node(syms.atom, [lpar, child, rpar]))","# Add parentheses around long tuple unpacking in assignments.
if (
index == 0
and isinstance(child, Node)
and child.type == syms.testlist_star_expr
):
check_lpar = True
prefix = child.prefix
child.prefix = """"
new_child = Node(syms.atom, [lpar, child, rpar])
new_child.prefix = prefix
node.insert_child(index, new_child)"
black,8,"# Ensure a trailing comma when expected.
if leaves[-1].type != token.COMMA:
leaves.append(Leaf(token.COMMA, "",""))","# Ensure a trailing comma for imports, but be careful not to add one after
# any comments.
for i in range(len(leaves) - 1, -1, -1):
if leaves[i].type == STANDALONE_COMMENT:
continue
elif leaves[i].type == token.COMMA:
break
else:
leaves.insert(i + 1, Leaf(token.COMMA, "",""))
break"
black,9,"# Python 2-compatible code, so don't try Python 3 grammar.
return [pygram.python_grammar]","# Python 3-compatible code, so don't try Python 2 grammar
return [pygram.python_grammar_no_print_statement, pygram.python_grammar]"
cookiecutter,1,with open(context_file) as file_handle:,"with open(context_file, encoding='utf-8') as file_handle:"
cookiecutter,2,"return os.path.abspath(os.path.join(hooks_dir, hook_file))
return None
script = find_hook(hook_name)
if script is None:
run_script_with_context(script, project_dir, context)","scripts = []
scripts.append(os.path.abspath(os.path.join(hooks_dir, hook_file)))
if len(scripts) == 0:
return None
return scripts
scripts = find_hook(hook_name)
if not scripts:
for script in scripts:
run_script_with_context(script, project_dir, context)"
cookiecutter,3,"prompt, type=click.Choice(choices), default=default","prompt, type=click.Choice(choices), default=default, show_choices=False"
cookiecutter,4,"if run_hook('pre_gen_project', project_dir, context) != EXIT_SUCCESS:
return proc.wait()
return run_script(temp.name, cwd)
return EXIT_SUCCESS
return run_script_with_context(script, project_dir, context)","""""""
Raised when a hook script fails
""""""
FailedHookException,
try:
run_hook('pre_gen_project', project_dir, context)
except FailedHookException:
shutil.rmtree(project_dir, ignore_errors=True)
exit_status = proc.wait()
if exit_status != EXIT_SUCCESS:
raise FailedHookException(
""Hook script failed (exit status: %d)"" % exit_status)
run_script(temp.name, cwd)
return
run_script_with_context(script, project_dir, context)"
fastapi,1,"include_none: bool = True,
include_none=include_none,
and (value is not None or include_none)
include_none=include_none,
include_none=include_none,
include_none=include_none,
include_none=include_none,
include_none=False,
return jsonable_encoder(OpenAPI(**output), by_alias=True, include_none=False)
res: Any, *, by_alias: bool = True, exclude_unset: bool
return res.dict(by_alias=by_alias, exclude_unset=exclude_unset)
by_alias=by_alias, skip_defaults=exclude_unset
_prepare_response_content(item, exclude_unset=exclude_unset) for item in res
k: _prepare_response_content(v, exclude_unset=exclude_unset)
response_content, by_alias=by_alias, exclude_unset=exclude_unset
return ModelSubclass(sub={}, y=1)","response_model_exclude_defaults: bool = False,
response_model_exclude_none: bool = False,
response_model_exclude_defaults=response_model_exclude_defaults,
response_model_exclude_none=response_model_exclude_none,
response_model_exclude_defaults: bool = False,
response_model_exclude_none: bool = False,
response_model_exclude_defaults=response_model_exclude_defaults,
response_model_exclude_none=response_model_exclude_none,
response_model_exclude_defaults: bool = False,
response_model_exclude_none: bool = False,
response_model_exclude_defaults=response_model_exclude_defaults,
response_model_exclude_none=response_model_exclude_none,
response_model_exclude_defaults: bool = False,
response_model_exclude_none: bool = False,
response_model_exclude_defaults=response_model_exclude_defaults,
response_model_exclude_none=response_model_exclude_none,
response_model_exclude_defaults: bool = False,
response_model_exclude_none: bool = False,
response_model_exclude_defaults=response_model_exclude_defaults,
response_model_exclude_none=response_model_exclude_none,
response_model_exclude_defaults: bool = False,
response_model_exclude_none: bool = False,
response_model_exclude_defaults=response_model_exclude_defaults,
response_model_exclude_none=response_model_exclude_none,
response_model_exclude_defaults: bool = False,
response_model_exclude_none: bool = False,
response_model_exclude_defaults=response_model_exclude_defaults,
response_model_exclude_none=response_model_exclude_none,
response_model_exclude_defaults: bool = False,
response_model_exclude_none: bool = False,
response_model_exclude_defaults=response_model_exclude_defaults,
response_model_exclude_none=response_model_exclude_none,
response_model_exclude_defaults: bool = False,
response_model_exclude_none: bool = False,
response_model_exclude_defaults=response_model_exclude_defaults,
response_model_exclude_none=response_model_exclude_none,
response_model_exclude_defaults: bool = False,
response_model_exclude_none: bool = False,
response_model_exclude_defaults=response_model_exclude_defaults,
response_model_exclude_none=response_model_exclude_none,
exclude_defaults: bool = False,
exclude_none: bool = False,
exclude_none=exclude_none,
exclude_defaults=exclude_defaults,
if exclude_defaults:
raise ValueError(""Cannot use exclude_defaults"")
exclude_none=exclude_none,
exclude_defaults=exclude_defaults,
and (value is not None or not exclude_none)
exclude_none=exclude_none,
exclude_none=exclude_none,
exclude_defaults=exclude_defaults,
exclude_none=exclude_none,
exclude_defaults=exclude_defaults,
exclude_none=exclude_none,
exclude_none=True,
return jsonable_encoder(OpenAPI(**output), by_alias=True, exclude_none=True)
res: Any,
*,
by_alias: bool = True,
exclude_unset: bool,
exclude_defaults: bool = False,
exclude_none: bool = False,
return res.dict(
by_alias=by_alias,
exclude_unset=exclude_unset,
exclude_defaults=exclude_defaults,
exclude_none=exclude_none,
)
by_alias=by_alias, skip_defaults=exclude_unset,
_prepare_response_content(
item,
exclude_unset=exclude_unset,
exclude_defaults=exclude_defaults,
exclude_none=exclude_none,
)
for item in res
k: _prepare_response_content(
v,
exclude_unset=exclude_unset,
exclude_defaults=exclude_defaults,
exclude_none=exclude_none,
)
exclude_defaults: bool = False,
exclude_none: bool = False,
response_content,
by_alias=by_alias,
exclude_unset=exclude_unset,
exclude_defaults=exclude_defaults,
exclude_none=exclude_none,
exclude_defaults=exclude_defaults,
exclude_none=exclude_none,
response_model_exclude_defaults: bool = False,
response_model_exclude_none: bool = False,
exclude_defaults=response_model_exclude_defaults,
exclude_none=response_model_exclude_none,
response_model_exclude_defaults: bool = False,
response_model_exclude_none: bool = False,
self.response_model_exclude_defaults = response_model_exclude_defaults
self.response_model_exclude_none = response_model_exclude_none
response_model_exclude_defaults=self.response_model_exclude_defaults,
response_model_exclude_none=self.response_model_exclude_none,
response_model_exclude_defaults: bool = False,
response_model_exclude_none: bool = False,
response_model_exclude_defaults=response_model_exclude_defaults,
response_model_exclude_none=response_model_exclude_none,
response_model_exclude_defaults: bool = False,
response_model_exclude_none: bool = False,
response_model_exclude_defaults=response_model_exclude_defaults,
response_model_exclude_none=response_model_exclude_none,
response_model_exclude_defaults=route.response_model_exclude_defaults,
response_model_exclude_none=route.response_model_exclude_none,
response_model_exclude_defaults: bool = False,
response_model_exclude_none: bool = False,
response_model_exclude_defaults=response_model_exclude_defaults,
response_model_exclude_none=response_model_exclude_none,
response_model_exclude_defaults: bool = False,
response_model_exclude_none: bool = False,
response_model_exclude_defaults=response_model_exclude_defaults,
response_model_exclude_none=response_model_exclude_none,
response_model_exclude_defaults: bool = False,
response_model_exclude_none: bool = False,
response_model_exclude_defaults=response_model_exclude_defaults,
response_model_exclude_none=response_model_exclude_none,
response_model_exclude_defaults: bool = False,
response_model_exclude_none: bool = False,
response_model_exclude_defaults=response_model_exclude_defaults,
response_model_exclude_none=response_model_exclude_none,
response_model_exclude_defaults: bool = False,
response_model_exclude_none: bool = False,
response_model_exclude_defaults=response_model_exclude_defaults,
response_model_exclude_none=response_model_exclude_none,
response_model_exclude_defaults: bool = False,
response_model_exclude_none: bool = False,
response_model_exclude_defaults=response_model_exclude_defaults,
response_model_exclude_none=response_model_exclude_none,
response_model_exclude_defaults: bool = False,
response_model_exclude_none: bool = False,
response_model_exclude_defaults=response_model_exclude_defaults,
response_model_exclude_none=response_model_exclude_none,
response_model_exclude_defaults: bool = False,
response_model_exclude_none: bool = False,
response_model_exclude_defaults=response_model_exclude_defaults,
response_model_exclude_none=response_model_exclude_none,
z: int = 0
w: int = None
w: Optional[str] = None
x: Optional[str] = None
y: str = ""y""
z: str = ""z""
return ModelSubclass(sub={}, y=1, z=0)
""/exclude_unset"", response_model=ModelDefaults, response_model_exclude_unset=True
return ModelDefaults(x=None, y=""y"")
""/exclude_defaults"",
response_model=ModelDefaults,
response_model_exclude_defaults=True,
return ModelDefaults(x=None, y=""y"")
""/exclude_none"", response_model=ModelDefaults, response_model_exclude_none=True
return ModelDefaults(x=None, y=""y"")
""/exclude_unset_none"",
response_model=ModelDefaults,
response_model_exclude_unset=True,
response_model_exclude_none=True,
return ModelDefaults(x=None, y=""y"")
response = client.get(""/exclude_unset"")
assert response.json() == {""x"": None, ""y"": ""y""}
response = client.get(""/exclude_defaults"")
assert response.json() == {}
response = client.get(""/exclude_none"")
assert response.json() == {""y"": ""y"", ""z"": ""z""}
response = client.get(""/exclude_unset_none"")
assert response.json() == {""y"": ""y""}"
fastapi,10,,
fastapi,11,"return (
)","if not (
):
return False
if field.sub_fields:
if not all(is_scalar_field(f) for f in field.sub_fields):
return False
return True"
fastapi,12,"raise HTTPException(
status_code=HTTP_403_FORBIDDEN,
detail=""Invalid authentication credentials"",
)","if self.auto_error:
raise HTTPException(
status_code=HTTP_403_FORBIDDEN,
detail=""Invalid authentication credentials"",
)
else:
return None"
fastapi,13,"if responses is None:
responses = {}
responses = {**responses, **route.responses}
responses=responses,","if responses is None:
responses = {}
combined_responses = {**responses, **route.responses}
responses=combined_responses,"
fastapi,14,"additionalProperties: Optional[Union[bool, Any]] = None
additionalProperties: Optional[Union[bool, SchemaBase]] = None
responses: Union[Responses, Dict[Union[str], Response]]","additionalProperties: Optional[Union[Dict[str, Any], bool]] = None
additionalProperties: Optional[Union[SchemaBase, bool]] = None
responses: Union[Responses, Dict[str, Response]]"
